tweet_id,clean_text
883285179099475968,Lūdz palīdzību bezvēsts pazudušās Аnnas Аnnijas Galdickas meklēšanā: https://t.co/UFTC75RfZs
970974202550513664,"LIVE! @fkventspils_ - @SFCMinerva2 6.03, 17:30. Kopā mēs esam spēks. Uz priekšu, FKV! https://t.co/g1bFIHMIWZ LIVE! @fkventspils_ - @SFCMinerva2 6.03, 17:30. Завершающий на сборе матч ФКВ обещает стать важным финальным аккордом. https://t.co/JGihiRNAfZ https://t.co/ryV3tDqvTq"
1022826181803077633,"👉Satversmes tiesa pieņēma izskatīšanai Saeimas deputātu no ""Saskaņas"" iesniegumu pret grozījumiem izglītības likumā. 👉Конституционный суд принял к рассмотрению иск депутатов Сейма от «Согласия» против поправок к законам об образовании. https://t.co/a6tJJD8A7d"
879713552461959168,"@RitaEvaNa @BrikmaneGunta @Pabriks @ints_goze @VienotibaLV Dž.Dudajevs arī bija okupācijas armijas virsnieks Igaunijā. Bet ar stāju - ""Тот кто не хочет выйти из рабства заслуживает двойное рабство""."
963306915513192448,"GALERIJA: dzejas krājuma ""Вехи времени"" prezentācija mūsu #bibliotēka. Vēl foto: https://t.co/ubt8MM7TXE #dzeja #grāmata #Daugavpils https://t.co/5hNC2BHWg9"
944602159718551552,"One month of birth of ""На Страстной | Na Strastnoy"", the epopee for mixed choir is unveiled on YT: https://t.co/OO9jzLPbuU A fragment from an unforgettable world premiere, presented by @grootomroepkoor , conducted by Sigvards Kļava (LV) in @ZaterdagMatinee @Concertgebouw . https://t.co/vejRwGzxmk"
1025002263289495552,"Lapsas nāk ciemos! Ko darīt saskarsmē ar savvaļas dzīvniekiem? 🦊 Лисы заходят в гости! Что делать, если беспокоят д… https://t.co/hEu7Vz8olq"
869504191856869378,#DatubāzuOtrdiena Nо LCB datubāzes #DinaburgasCietoksnis: 1915.g. rudenī Krievijas 5.armija ar štābu toreizējā Dvinskas cietoksnī... https://t.co/ot11MQvxy4
862745425543036928,"Никогда мой патриотизм не проявляется настолько сильно,как при просмотре хоккея,Dievs svētī Latviju 🇱🇻"
949644630194352128,Interesanta femin.perspektīva uz kriptovalūtu tirgu. Sievietes -tikai 3.5%  investoru bitkoin tirgū. Tirgus burbuli rada jaunie vīrieši - testosteronu upuri! @BBC BBC News Русская служба https://t.co/LSLwhjVllE #criptocurrency  #bitcoins  #feminist perspective
1000117634090913792,"@mvanags Priekš kam? Nopublicēt soctiklos un miers))) Kaur arī reiz Timehop atgādināja, ka toreiz mans resnais vīrs, dziedāja karaoke Голубая луна krogā))"
