tweet_id,clean_text
1006892724392325120,"В Vairāk Saules рассказали, что во время обысков все работники были поставлены к стене, конфискованы компьютеры и телефоны, работа парализована, а полиция ничего не объяснила. Фото и видео с пресс-конференции - по ссылке #mixnews https://t.co/yJ2CIJSQZo"
872498398976520192,"По его словам, исправление ошибок начнется с реформ в едином столичном домоуправлении Rīgas namu pārvaldnieks. https://t.co/ZyiGtkbkoG"
1001807474138275841,U16/Riga FC-2 - Kuldīgas NSS: https://t.co/ftpcQAWmkD на @YouTube
908429247051649024,"@alphyna В латышском примерно так же. Перья - spalvas. Пушистые животные - spalvaini dzīvnieki. Даже людям досталось, если ноги волосатые ;)"
996631337799946240,Что по-латышски означает слово rūpals? Объясняем! https://t.co/tYIAhkABty
900195964601769984,⒈ Krievijas ⒉ Кирилла Серебренникова ⒊ Rīgā ⒋ #Skaidrojums ⒌ #PhoenixRally 2017/8/23 06:11 EEST
932241093650976769,VEF Kultūras pilī gadās arī tā :) В ДК ВЭФ бывает и такое :) #riga #рига https://t.co/MFawACdmhm
854348894788096000,Vēlēšanām gatavs! 👍 К выборам готов!  #riga #рига #saskana #согласие https://t.co/BJP2W5Dmqp
1015583971390971904,Rīgas satiksme: 8 и 9 июля�— изменения в движении общественного транспорта https://t.co/OHjREK4InS
965073899011665921,"2018/05/12: Centra rajons, Rīga, Latvia: GUF / ГУФ / 12. MAIJĀ Neverlate Hip… https://t.co/NrUzqjdPug @therealgufito https://t.co/GxAVLc1ssr"
936614104713842689,"Sumināta!!!  Сегодня, 1 декабря, бывшему президенту Латвии Вайре Вике-Фрейберге исполнилось 80 лет. #mixnews... https://t.co/e2tOcCf9sd"
964226269704523776,День теней в театре || Ēnu diena teātrī: https://t.co/P7LEqVs9AG via @YouTube
941750210656600064,Rīgas meži будет заниматься хозяйственной деятельностью в Межапарке еще 10 лет https://t.co/B8TGbta1Wf
919913327890923520,Обезьяна из парка Кронвальда уедет в парк Avārijas brigāde https://t.co/K25eAcPCDd
945706935944347649,Rīgas siltums проведет запланированное увольнение 230 работников. #Mixnews #RadioBaltkom #новости https://t.co/Xxuhyayojy
974350779720130561,Rīgas siltums массово рассылает письма о долгах. Как на них реагировать? https://t.co/SzMAdCy2xB
948829701015040001,"Ученые решили, что гимн Латвии ""Dievs, svētī Latviju!"" следует исполнять с особым вниманием к качеству... https://t.co/bv546JB0lf"
1024869907194892288,Харатьян на фестивале Jūras Pērle: как Гайдай отказал в ролях Дональду Трампу и Миле Йовович https://t.co/11FGzfVaaQ
1005384012272107520,Kurpēm dilst papēži - Переведете? :) https://t.co/CjyTfUyh6q
873103237938724866,В т/ц Rīga Plaza вместо Prisma откроют Maxima XXX https://t.co/oM6yqCsJ09
908213979675283457,ЦИФРА: почти 2 миллиона в течение ближайших 3-х лет столичное предприятие Rīgas Namu Parvaldnieks потратит на... https://t.co/XinaMcDTPX
861911587065561088,Местный шмель. Крафти линейка Алдарис... (Mežpils Rudulis) https://t.co/usg1bMEq64 #photo
933261276171583489,Valmiermuižas alus разрабатывает альтернативы импортным продуктам https://t.co/rG73N5cHub
902171670013763584,Rīgas siltums: ремонт на ул. Бривибас близится к завершению https://t.co/v4jVqLe2l3
916899466350866432,"2017/10/22: Kurzemes rajons, Rīga, Latvia: Hip-Hop&amp;Jazz Funk классы в Риге https://t.co/piwujUbYJO https://t.co/pKIstHxZBD"
785452579929063424,Rīgas siltums: тариф на отопление в Риге�— самый низкий среди столиц стран Балтии https://t.co/2v7ZYEe075
900563360256712704,⒈ Rīgā ⒉ Кирилла Серебренникова ⒊ Krievijas ⒋ Rich Hill ⒌ #Greenleaf 2017/8/24 06:31 EEST https://t.co/dfW3egMQpQ
996631339439984640,Что по-латышски означает слово rūpals? Объясняем! https://t.co/dGGYVz4gDx
1004350439444353024,Скоро во всей стране...😂😂 / Drīzumā mūsu valsti...😂😂 https://t.co/kcJ3k6QFAd
